timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1682549530173,29659,Get all project phases,500,Internal Server Error,Thread group 1-57,,false,,111,137,37,37,http://172.16.1.2:32785/api-gateway/phases,29659,0,0
1682549559832,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-57,text,false,,1213,0,37,37,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549530266,29566,Get all project phases,500,Internal Server Error,Thread group 1-90,,false,,111,137,37,37,http://172.16.1.2:32785/api-gateway/phases,29566,0,0
1682549559832,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-57,text,false,,1209,0,37,37,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549559832,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-90,text,false,,1213,0,37,37,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559832,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-90,text,false,,1209,0,37,37,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530052,29785,Get all project phases,500,Internal Server Error,Thread group 1-70,,false,,111,137,35,35,http://172.16.1.2:32785/api-gateway/phases,29785,0,0
1682549559837,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-70,text,false,,1213,0,35,35,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559837,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-70,text,false,,1209,0,35,35,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530087,29752,Get all project phases,500,Internal Server Error,Thread group 1-59,,false,,111,137,34,34,http://172.16.1.2:32785/api-gateway/phases,29752,0,0
1682549530043,29796,Get all project phases,500,Internal Server Error,Thread group 1-89,,false,,111,137,34,34,http://172.16.1.2:32785/api-gateway/phases,29796,0,0
1682549559839,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-89,text,false,,1213,0,34,34,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559839,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-59,text,false,,1213,0,34,34,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559839,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-59,text,false,,1209,0,34,34,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549559839,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-89,text,false,,1209,0,34,34,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530181,29660,Get all project phases,500,Internal Server Error,Thread group 1-67,,false,,111,137,32,32,http://172.16.1.2:32785/api-gateway/phases,29660,0,0
1682549559841,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-67,text,false,,1213,0,32,32,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559842,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-67,text,false,,1209,0,32,32,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530052,29790,Get all project phases,500,Internal Server Error,Thread group 1-26,,false,,111,137,31,31,http://172.16.1.2:32785/api-gateway/phases,29790,0,0
1682549559842,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-26,text,false,,1213,0,31,31,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559842,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-26,text,false,,1209,0,31,31,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530131,29714,Get all project phases,500,Internal Server Error,Thread group 1-35,,false,,111,137,30,30,http://172.16.1.2:32785/api-gateway/phases,29714,0,0
1682549559845,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-35,text,false,,1213,0,30,30,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559846,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-35,text,false,,1209,0,30,30,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530050,29803,Get all project phases,500,Internal Server Error,Thread group 1-30,,false,,111,137,29,29,http://172.16.1.2:32785/api-gateway/phases,29803,0,0
1682549559853,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-30,text,false,,1213,0,29,29,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559853,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-30,text,false,,1209,0,29,29,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530046,29816,Get all project phases,500,Internal Server Error,Thread group 1-95,,false,,111,137,28,28,http://172.16.1.2:32785/api-gateway/phases,29816,0,0
1682549559862,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-95,text,false,,1213,0,28,28,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559862,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-95,text,false,,1209,0,28,28,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530131,29732,Get all project phases,500,Internal Server Error,Thread group 1-55,,false,,111,137,27,27,http://172.16.1.2:32785/api-gateway/phases,29732,0,0
1682549559863,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-55,text,false,,1213,0,27,27,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559863,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-55,text,false,,1209,0,27,27,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530269,29598,Get all project phases,500,Internal Server Error,Thread group 1-17,,false,,111,137,26,26,http://172.16.1.2:32785/api-gateway/phases,29598,0,0
1682549559867,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-17,text,false,,1213,0,26,26,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559867,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-17,text,false,,1209,0,26,26,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530047,29826,Get all project phases,500,Internal Server Error,Thread group 1-38,,false,,111,137,25,25,http://172.16.1.2:32785/api-gateway/phases,29826,0,0
1682549530268,29605,Get all project phases,500,Internal Server Error,Thread group 1-79,,false,,111,137,25,25,http://172.16.1.2:32785/api-gateway/phases,29605,0,0
1682549530213,29660,Get all project phases,500,Internal Server Error,Thread group 1-75,,false,,111,137,25,25,http://172.16.1.2:32785/api-gateway/phases,29660,0,0
1682549559873,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-38,text,false,,1213,0,25,25,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559873,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-79,text,false,,1213,0,25,25,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559873,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-75,text,false,,1213,0,25,25,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559873,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-38,text,false,,1209,0,25,25,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549559873,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-79,text,false,,1209,0,25,25,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549559874,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-75,text,false,,1209,0,25,25,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530047,29828,Get all project phases,500,Internal Server Error,Thread group 1-66,,false,,111,137,22,22,http://172.16.1.2:32785/api-gateway/phases,29828,0,0
1682549559875,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-66,text,false,,1213,0,22,22,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559875,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-66,text,false,,1209,0,22,22,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530284,39295,Get all project phases,500,Internal Server Error,Thread group 1-56,,false,,111,137,21,21,http://172.16.1.2:32785/api-gateway/phases,39295,0,0
1682549569579,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-56,text,false,,1213,0,21,21,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569579,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-56,text,false,,1209,0,21,21,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530214,39367,Get all project phases,500,Internal Server Error,Thread group 1-69,,false,,111,137,20,20,http://172.16.1.2:32785/api-gateway/phases,39367,0,0
1682549569581,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-69,text,false,,1213,0,20,20,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569581,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-69,text,false,,1209,0,20,20,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530227,39386,Get all project phases,500,Internal Server Error,Thread group 1-58,,false,,111,137,19,19,http://172.16.1.2:32785/api-gateway/phases,39386,0,0
1682549569613,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-58,text,false,,1213,0,19,19,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569613,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-58,text,false,,1209,0,19,19,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530213,39408,Get all project phases,500,Internal Server Error,Thread group 1-88,,false,,111,137,18,18,http://172.16.1.2:32785/api-gateway/phases,39408,0,0
1682549569622,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-88,text,false,,1213,0,18,18,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569622,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-88,text,false,,1209,0,18,18,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530284,39339,Get all project phases,500,Internal Server Error,Thread group 1-42,,false,,111,137,17,17,http://172.16.1.2:32785/api-gateway/phases,39339,0,0
1682549569623,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-42,text,false,,1213,0,17,17,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569623,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-42,text,false,,1209,0,17,17,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530254,39389,Get all project phases,500,Internal Server Error,Thread group 1-54,,false,,111,137,16,16,http://172.16.1.2:32785/api-gateway/phases,39389,0,0
1682549569643,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-54,text,false,,1213,0,16,16,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569643,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-54,text,false,,1209,0,16,16,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530269,39380,Get all project phases,500,Internal Server Error,Thread group 1-45,,false,,111,137,15,15,http://172.16.1.2:32785/api-gateway/phases,39380,0,0
1682549569649,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-45,text,false,,1213,0,15,15,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569649,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-45,text,false,,1209,0,15,15,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530308,39381,Get all project phases,500,Internal Server Error,Thread group 1-33,,false,,111,137,14,14,http://172.16.1.2:32785/api-gateway/phases,39381,0,0
1682549530199,39490,Get all project phases,500,Internal Server Error,Thread group 1-48,,false,,111,137,14,14,http://172.16.1.2:32785/api-gateway/phases,39490,0,0
1682549569689,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-48,text,false,,1213,0,14,14,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569689,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-33,text,false,,1213,0,14,14,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569689,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-48,text,false,,1209,0,14,14,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549569689,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-33,text,false,,1209,0,14,14,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530270,39433,Get all project phases,500,Internal Server Error,Thread group 1-97,,false,,111,137,12,12,http://172.16.1.2:32785/api-gateway/phases,39433,0,0
1682549530250,39453,Get all project phases,500,Internal Server Error,Thread group 1-23,,false,,111,137,12,12,http://172.16.1.2:32785/api-gateway/phases,39453,0,0
1682549569703,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-97,text,false,,1213,0,12,12,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569703,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-97,text,false,,1209,0,12,12,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549569703,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-23,text,false,,1213,0,12,12,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569703,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-23,text,false,,1209,0,12,12,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530240,39481,Get all project phases,500,Internal Server Error,Thread group 1-43,,false,,111,137,10,10,http://172.16.1.2:32785/api-gateway/phases,39481,0,0
1682549530266,39455,Get all project phases,500,Internal Server Error,Thread group 1-47,,false,,111,137,10,10,http://172.16.1.2:32785/api-gateway/phases,39455,0,0
1682549569721,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-43,text,false,,1213,0,10,10,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569721,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-43,text,false,,1209,0,10,10,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549569721,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-47,text,false,,1213,0,10,10,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569721,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-47,text,false,,1209,0,10,10,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530270,39453,Get all project phases,500,Internal Server Error,Thread group 1-36,,false,,111,137,8,8,http://172.16.1.2:32785/api-gateway/phases,39453,0,0
1682549530305,39418,Get all project phases,500,Internal Server Error,Thread group 1-46,,false,,111,137,8,8,http://172.16.1.2:32785/api-gateway/phases,39418,0,0
1682549530280,39443,Get all project phases,500,Internal Server Error,Thread group 1-60,,false,,111,137,8,8,http://172.16.1.2:32785/api-gateway/phases,39443,0,0
1682549569723,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-36,text,false,,1213,0,8,8,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569723,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-46,text,false,,1213,0,8,8,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569723,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-36,text,false,,1209,0,8,8,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549569723,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-60,text,false,,1213,0,8,8,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569723,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-46,text,false,,1209,0,8,8,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549569723,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-60,text,false,,1209,0,8,8,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530319,39406,Get all project phases,500,Internal Server Error,Thread group 1-64,,false,,111,137,5,5,http://172.16.1.2:32785/api-gateway/phases,39406,0,0
1682549569725,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-64,text,false,,1213,0,5,5,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569725,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-64,text,false,,1209,0,5,5,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530199,39528,Get all project phases,500,Internal Server Error,Thread group 1-92,,false,,111,137,4,4,http://172.16.1.2:32785/api-gateway/phases,39528,0,0
1682549530260,39467,Get all project phases,500,Internal Server Error,Thread group 1-21,,false,,111,137,4,4,http://172.16.1.2:32785/api-gateway/phases,39467,0,0
1682549569727,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-92,text,false,,1213,0,4,4,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569727,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-21,text,false,,1213,0,4,4,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569728,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-92,text,false,,1209,0,4,4,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549569728,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-21,text,false,,1209,0,4,4,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530234,39495,Get all project phases,500,Internal Server Error,Thread group 1-71,,false,,111,137,2,2,http://172.16.1.2:32785/api-gateway/phases,39495,0,0
1682549569729,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-71,text,false,,1213,0,2,2,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569729,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-71,text,false,,1209,0,2,2,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530238,39499,Get all project phases,500,Internal Server Error,Thread group 1-96,,false,,111,137,1,1,http://172.16.1.2:32785/api-gateway/phases,39499,0,0
1682549569737,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-96,text,false,,1213,0,1,1,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549569737,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-96,text,false,,1209,0,1,1,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
